id,mz,rt,rtmin,rtmax,n_glc,mean_inten
5141,537.0172,14.42,14.19,14.82,8600000,8600000
5028,537.1299,13.99,13.79,14.05,99000,99000
3509,537.1679,10.07,9.9,10.16,470000,470000
5029,537.201,13.99,13.82,14.05,140000,140000
607,537.3316,1.9,1.82,2.78,5000000,5000000
1225,537.3317,3.04,2.87,3.33,140000,140000
5188,538.0207,14.45,14.33,14.62,1100000,1100000
2015,538.194,6.74,6.57,6.91,780000,780000
608,538.3352,1.9,1.82,1.99,1400000,1400000
684,538.3352,2.24,2.04,2.36,53000,53000
999,538.3519,2.7,2.36,2.78,830000,830000
524,538.352,1.87,1.76,1.99,1900000,1900000
5478,538.7481,15.3,15.16,15.45,79000,79000
4209,538.9487,11.73,11.64,11.87,470000,470000
3794,539.1394,10.67,10.56,10.78,260000,260000
2037,539.1973,6.77,6.6,6.85,290000,290000
1120,539.3343,2.84,2.78,3.1,630000,630000
4210,539.9484,11.73,11.64,11.84,200000,200000
3524,540.0542,10.1,9.93,10.3,36000000,36000000
609,540.3312,1.9,1.82,2.78,2600000,2600000
1066,540.3675,2.73,2.5,2.9,3200000,3200000
610,540.3677,1.9,1.84,2.5,4700000,4700000
1246,540.3678,3.1,2.9,3.36,140000,140000
5349,540.9129,14.62,14.45,15.33,2100000,2100000
5315,540.9702,14.59,14.22,15.27,3400000,3400000
3525,541.0579,10.1,9.96,10.27,5500000,5500000
2868,541.1125,8.73,8.56,8.81,270000,270000
611,541.3711,1.9,1.84,2.01,1200000,1200000
1067,541.3711,2.73,2.56,2.78,1000000,1000000
1247,541.3712,3.1,3.01,3.24,59000,59000
3526,542.0593,10.1,9.96,10.19,1100000,1100000
4378,542.2211,11.98,11.87,12.07,100000,100000
4575,542.8909,12.47,12.41,12.64,160000,160000
5350,542.9682,14.62,14.59,14.82,550000,550000
3275,543.0032,9.59,9.53,9.79,1400000,1400000
3299,543.0158,9.62,9.53,9.76,470000,470000
434,543.3657,1.73,1.62,2.19,1200000,1200000
4770,543.9535,13.07,12.96,13.48,320000,320000
4771,543.9661,13.07,12.93,13.99,850000,850000
407,544.3689,1.7,1.64,1.87,390000,390000
1832,544.8353,6.14,6.05,6.37,120000,120000
4789,544.9695,13.13,12.99,13.3,100000,100000
3334,544.9998,9.7,9.56,9.76,520000,520000
4133,545.0402,11.47,11.38,11.61,160000,160000
4263,545.9691,11.76,11.61,12.01,630000,630000
3980,545.9818,11.13,11.04,11.44,870000,870000
3020,546.1731,9.07,8.76,9.15,300000,300000
4264,546.9381,11.76,11.64,11.84,300000,300000
94,547.2621,1.47,1.39,1.87,800000,800000
904,547.2623,2.61,2.53,2.7,120000,120000
4265,547.9662,11.76,11.64,11.87,87000,87000
2016,548.1494,6.74,6.57,6.85,520000,520000
5402,548.9003,14.73,14.7,15.25,400000,400000
5391,548.9575,14.7,14.08,15.25,1800000,1800000
4266,549.9405,11.76,11.61,12.16,640000,640000
4197,549.9532,11.7,11.61,11.9,530000,530000
4401,549.9532,12.04,11.9,12.16,220000,220000
4576,550.9371,12.47,12.39,12.59,170000,170000
5142,551.0329,14.42,14.16,15.1,75000000,75000000
5143,552.0363,14.42,14.22,14.82,12000000,12000000
1068,552.3313,2.73,2.01,2.78,2700000,2700000
1259,552.3314,3.13,2.87,3.38,120000,120000
5144,552.9912,14.42,14.28,14.79,4400000,4400000
5189,553.0374,14.45,14.28,14.73,2500000,2500000
4987,553.1787,13.91,13.79,14.05,120000,120000
1085,553.3346,2.76,2.41,2.78,630000,630000
4362,554.124,11.96,11.84,12.16,920000,920000
612,554.3468,1.9,1.79,2.78,49000000,49000000
1213,554.347,3.01,2.84,3.38,1400000,1400000
4506,554.7637,12.3,12.19,12.41,420000,420000
4363,555.1276,11.96,11.87,12.07,160000,160000
613,555.3503,1.9,1.82,2.78,14000000,14000000
1248,555.3504,3.1,2.84,3.33,380000,380000
614,556.3262,1.9,1.79,2.36,1700000,1700000
1069,556.3263,2.73,2.36,2.78,610000,610000
615,556.3531,1.9,1.82,2.33,2000000,2000000
1070,556.3532,2.73,2.33,2.78,1300000,1300000
1226,556.3534,3.04,2.93,3.33,64000,64000
4507,556.7602,12.3,12.21,12.41,180000,180000
5351,556.9442,14.62,14.56,14.99,1100000,1100000
4967,557.2599,13.88,13.82,14.02,100000,100000
3848,558.0652,10.87,10.76,10.95,300000,300000
3335,558.9808,9.7,9.53,9.76,1100000,1100000
2696,559.115,8.44,8.3,8.5,1300000,1300000
4267,559.9085,11.76,11.58,11.87,490000,490000
4793,559.9312,13.16,12.93,13.22,140000,140000
5474,560.9156,15.27,15.1,15.42,95000,95000
5145,560.9785,14.42,14.11,14.84,2300000,2300000
2313,562.1162,7.65,7.56,7.76,83000,83000
4171,562.9733,11.58,11.47,11.7,200000,200000
3914,563.0693,11.01,10.9,11.1,270000,270000
3830,563.1837,10.81,10.56,10.9,130000,130000
525,563.3473,1.87,1.79,2.27,2400000,2400000
4670,563.9686,12.64,12.47,13.27,1100000,1100000
2779,564.1844,8.61,8.53,8.79,2100000,2100000
5352,564.9315,14.62,14.48,15.36,1600000,1600000
4577,564.9526,12.47,12.33,13.76,5900000,5900000
4688,564.9705,12.67,12.56,12.96,220000,220000
4155,565.0484,11.56,11.36,11.81,43000000,43000000
4413,565.1148,12.07,11.96,12.16,130000,130000
2780,565.188,8.61,8.53,8.73,740000,740000
126,565.3501,1.5,1.42,1.84,250000,250000
526,565.3629,1.87,1.76,2.44,3600000,3600000
1196,565.3629,2.98,2.84,3.13,140000,140000
1000,565.363,2.7,2.44,2.76,900000,900000
1860,565.8376,6.19,6.08,6.34,190000,190000
4778,565.9355,13.1,12.96,13.3,130000,130000
4578,565.9548,12.47,12.36,12.96,1000000,1000000
4671,565.966,12.64,12.61,12.9,180000,180000
4156,566.052,11.56,11.38,11.76,7100000,7100000
527,566.347,1.87,1.79,2.19,1400000,1400000
528,566.3664,1.87,1.76,2.1,970000,970000
1071,566.3832,2.73,2.13,2.78,1000000,1000000
529,566.3833,1.87,1.73,2.07,1900000,1900000
5190,567.0068,14.45,14.16,15.1,37000000,37000000
4157,567.0532,11.56,11.41,11.73,1600000,1600000
3981,567.9638,11.13,11.07,11.3,270000,270000
5281,568.0102,14.56,14.25,14.82,5900000,5900000
1072,568.3625,2.73,2.04,2.78,1700000,1700000
530,568.3626,1.87,1.76,2.04,3900000,3900000
1197,568.3628,2.98,2.87,3.38,160000,160000
531,568.399,1.87,1.79,2.01,1000000,1000000
5316,568.9652,14.59,14.36,14.79,1500000,1500000
5282,569.0043,14.56,14.33,14.79,2100000,2100000
532,569.3661,1.87,1.79,2.16,1100000,1100000
4303,569.5519,11.84,11.73,12.16,3100000,3100000
4304,570.0532,11.84,11.76,12.13,1500000,1500000
4305,570.5513,11.84,11.76,12.04,650000,650000
4508,570.7412,12.3,12.19,12.41,420000,420000
1842,571.8544,6.16,6.05,6.4,400000,400000
5419,572.9188,14.79,14.76,15.13,190000,190000
4268,573.9641,11.76,11.64,11.87,520000,520000
5146,574.9941,14.42,14.08,15.19,18000000,18000000
2697,575.0927,8.44,8.3,8.53,1100000,1100000
4300,575.1838,11.81,11.61,11.9,180000,180000
4041,575.9965,11.18,11.13,11.3,110000,110000
5147,575.9975,14.42,14.19,14.87,3000000,3000000
4454,576.7583,12.24,12.19,12.39,310000,310000
5464,576.8896,15.22,15.16,15.36,88000,88000
5191,576.9525,14.45,14.11,15.16,2200000,2200000
5148,576.9989,14.42,14.25,14.5,570000,570000
4306,577.5409,11.84,11.76,12.04,420000,420000
4317,578.0424,11.87,11.79,11.98,150000,150000
533,578.347,1.87,1.79,1.99,1700000,1700000
4821,579.0279,13.25,13.07,13.48,4600000,4600000
4696,579.9461,12.7,12.59,12.9,190000,190000
4836,580.0314,13.27,13.07,13.45,800000,800000
2781,580.1621,8.61,8.5,8.76,1000000,1000000
534,580.3625,1.87,1.76,1.99,21000000,21000000
1073,580.3626,2.73,1.99,2.81,8000000,8000000
1198,580.3627,2.98,2.81,3.3,670000,670000
4301,580.5433,11.81,11.73,12.07,560000,560000
5382,580.9056,14.67,14.56,15.33,820000,820000
4580,580.9302,12.47,12.33,13.05,810000,810000
4837,581.0327,13.27,13.13,13.36,190000,190000
4307,581.045,11.84,11.76,12.04,480000,480000
535,581.366,1.87,1.76,2.81,6700000,6700000
1199,581.3663,2.98,2.81,3.21,220000,220000
4757,581.913,13.05,12.99,13.25,95000,95000
536,582.3423,1.87,1.79,1.96,810000,810000
1186,582.3783,2.95,2.81,3.58,1300000,1300000
5283,582.9808,14.56,14.22,15.02,13000000,13000000
435,583.3606,1.73,1.59,2.19,16000000,16000000
486,583.3815,1.84,1.73,1.99,11000000,11000000
1003,583.3815,2.7,1.99,2.81,4400000,4400000
1187,583.3816,2.95,2.81,3.27,420000,420000
5317,583.9842,14.59,14.36,14.79,2300000,2300000
456,584.3643,1.76,1.62,2.3,5300000,5300000
1004,584.3842,2.7,1.96,2.76,560000,560000
1156,584.3843,2.93,2.87,3.13,62000,62000
487,584.3844,1.84,1.73,1.96,2000000,2000000
5284,584.9786,14.56,14.39,14.7,1700000,1700000
436,585.3674,1.73,1.62,2.19,930000,930000
4689,585.9506,12.67,12.53,13.07,250000,250000
2782,586.1665,8.61,8.53,8.79,900000,900000
4581,586.9347,12.47,12.36,13.1,890000,890000
4158,587.0305,11.56,11.38,11.73,3800000,3800000
1861,587.8284,6.19,6.08,6.34,140000,140000
4269,587.9797,11.76,11.58,12.33,16000000,16000000
4159,588.0339,11.56,11.44,11.7,550000,550000
4402,588.0759,12.04,11.9,12.21,1900000,1900000
4270,588.9822,11.76,11.61,12.3,3000000,3000000
4147,589.0356,11.53,11.44,11.64,120000,120000
4403,589.0797,12.04,11.96,12.16,330000,330000
4988,589.1572,13.91,13.82,14.02,59000,59000
4293,589.9771,11.79,11.61,12.19,1800000,1800000
5285,590.9681,14.56,14.08,15.33,14000000,14000000
4294,590.9808,11.79,11.67,11.87,280000,280000
5106,591.0255,14.39,14.13,14.96,3800000,3800000
5192,591.9715,14.45,14.16,14.93,2300000,2300000
5149,592.0288,14.42,14.25,14.48,680000,680000
5214,592.9264,14.48,14.33,15.1,1100000,1100000
5245,592.9661,14.5,14.42,14.73,990000,990000
5107,594.9617,14.39,14.25,14.56,1400000,1400000
488,596.394,1.84,1.76,1.93,730000,730000
4582,596.9026,12.47,12.36,12.59,89000,89000
2698,597.0619,8.44,8.3,8.5,310000,310000
408,597.3762,1.7,1.62,1.9,360000,360000
1992,598.2025,6.68,6.57,6.88,330000,330000
5353,598.955,14.62,14.13,15.07,3400000,3400000
2017,599.2053,6.74,6.6,6.8,170000,170000
4822,600.9975,13.25,13.16,13.36,150000,150000
4838,601.0098,13.27,13.07,13.45,1100000,1100000
4839,602.0135,13.27,13.16,13.39,170000,170000
539,602.347,1.87,1.79,1.99,1800000,1800000
1074,602.347,2.73,2.04,2.76,680000,680000
4271,603.9574,11.76,11.61,12.13,1500000,1500000
4772,603.9748,13.07,12.96,13.42,420000,420000
4520,604.0707,12.33,12.19,12.53,1900000,1900000
3856,604.1314,10.9,10.84,11.04,290000,290000
540,604.3627,1.87,1.76,1.99,980000,980000
4198,604.961,11.7,11.64,11.87,210000,210000
4758,604.9773,13.05,12.96,13.22,99000,99000
4526,605.0745,12.36,12.21,12.47,290000,290000
4272,605.1943,11.76,11.64,11.93,180000,180000
3915,606.0536,11.01,10.9,11.13,1100000,1100000
3916,606.0749,11.01,10.84,11.36,170000000,170000000
3898,606.0968,10.98,10.9,11.13,1000000,1000000
3388,606.1668,9.82,9.7,9.96,440000,440000
5354,606.9421,14.62,14.08,15.3,8200000,8200000
5286,606.9994,14.56,14.22,14.96,2700000,2700000
3917,607.0785,11.01,10.81,11.24,32000000,32000000
5355,607.9455,14.62,14.48,15.07,1100000,1100000
3918,608.08,11.01,10.84,11.18,6700000,6700000
2783,608.1485,8.61,8.56,8.76,280000,280000
475,608.394,1.82,1.73,1.96,850000,850000
4597,608.9168,12.5,12.41,12.61,210000,210000
5318,608.9399,14.59,14.45,14.93,920000,920000
3919,609.083,11.01,10.87,11.1,1100000,1100000
4212,609.9618,11.73,11.61,12.19,1100000,1100000
4213,610.964,11.73,11.61,11.84,230000,230000
4337,611.1235,11.9,11.81,12.04,860000,860000
4338,611.1453,11.9,11.73,12.33,110000000,110000000
4339,611.1671,11.9,11.79,12.01,740000,740000
4340,612.1488,11.9,11.76,12.27,25000000,25000000
4521,612.1491,12.33,12.27,12.96,160000,160000
1862,612.9869,6.19,6.08,6.34,130000,130000
3553,613.1609,10.16,10.07,10.27,6300000,6300000
2018,614.1801,6.74,6.57,6.88,240000,240000
5108,614.9866,14.39,14.11,15.02,2700000,2700000
4344,615.1469,11.9,11.79,12.01,340000,340000
4531,618.8763,12.39,12.33,12.53,310000,310000
5109,619.0203,14.39,14.22,14.79,4400000,4400000
4273,619.93,11.76,11.64,11.87,130000,130000
2004,620.1973,6.71,6.6,6.8,180000,180000
4308,622.1301,11.84,11.81,12.01,160000,160000
3389,622.1443,9.82,9.76,9.96,320000,320000
5357,622.9161,14.62,14.39,15.3,3100000,3100000
5319,622.9735,14.59,14.39,14.93,1200000,1200000
4840,622.9918,13.27,13.13,13.39,440000,440000
1416,623.3534,3.56,3.44,3.64,230000,230000
5110,623.9829,14.39,14.3,14.65,1100000,1100000
3308,624.0666,9.65,9.56,9.76,1100000,1100000
4547,624.8922,12.44,12.33,12.99,510000,510000
4389,625.9485,12.01,11.96,12.16,93000,93000
4781,625.9567,13.1,12.96,13.22,100000,100000
4437,626.9284,12.21,12.16,12.36,93000,93000
3408,627.2214,9.84,9.76,9.99,640000,640000
3946,628.057,11.07,10.84,11.18,1300000,1300000
3947,629.0604,11.07,10.95,11.15,260000,260000
4345,630.1191,11.9,11.81,12.01,220000,220000
274,630.4857,1.59,1.47,1.9,2800000,2800000
5215,630.9606,14.48,14.11,15.19,2800000,2800000
275,631.489,1.59,1.47,1.87,970000,970000
3874,632.1008,10.93,10.84,11.07,5500000,5500000
5150,633.036,14.42,14.13,14.84,34000000,34000000
5151,634.0394,14.42,14.25,14.79,6000000,6000000
4365,634.1308,11.96,11.76,12.16,1500000,1500000
5152,634.9942,14.42,14.3,14.76,3000000,3000000
5153,635.0413,14.42,14.28,14.62,1600000,1600000
2699,635.1015,8.44,8.3,8.5,290000,290000
5095,635.9634,14.36,14.25,14.48,1300000,1300000
5358,638.8902,14.62,14.53,15.27,1000000,1000000
5320,639.9565,14.59,14.45,14.67,880000,880000
1200,641.3103,2.98,2.9,3.15,270000,270000
4782,641.9313,13.1,13.02,13.27,97000,97000
5193,642.9818,14.45,14.22,14.56,1600000,1600000
3409,643.1985,9.84,9.76,10.01,460000,460000
5410,646.8775,14.76,14.7,15.27,560000,560000
5374,646.9346,14.65,14.39,15.19,1900000,1900000
4160,647.0391,11.56,11.47,11.67,220000,220000
5216,649.01,14.48,14.22,15.02,23000000,23000000
5259,650.0134,14.53,14.3,14.76,4600000,4600000
4367,650.0956,11.96,11.81,12.1,270000,270000
5287,650.9683,14.56,14.33,14.73,1100000,1100000
5246,651.0075,14.5,14.42,14.7,1400000,1400000
4148,652.1721,11.53,11.41,11.73,1700000,1700000
4149,653.1757,11.53,11.41,11.64,420000,420000
3857,654.0828,10.9,10.84,11.07,1100000,1100000
4369,656.1129,11.96,11.84,12.16,310000,310000
212,656.5015,1.56,1.47,1.76,750000,750000
1884,656.832,6.22,6.05,6.34,140000,140000
5154,656.9972,14.42,14.13,15.07,13000000,13000000
5111,658.0005,14.39,14.22,14.79,2200000,2200000
176,658.5171,1.53,1.47,1.82,1300000,1300000
5247,658.9557,14.5,14.22,14.84,1500000,1500000
3948,659.0409,11.07,11.01,11.3,310000,310000
327,659.5207,1.62,1.47,1.76,430000,430000
3527,662.1024,10.1,9.93,10.27,12000000,12000000
2813,662.1655,8.64,8.56,8.76,220000,220000
5392,662.9086,14.7,14.5,15.3,1000000,1000000
4172,663.0169,11.58,11.44,11.67,220000,220000
3510,663.1062,10.07,9.96,10.21,2700000,2700000
3528,664.1079,10.1,9.99,10.19,470000,470000
3600,664.1181,10.27,10.13,10.41,2600000,2600000
5248,664.984,14.5,14.28,14.82,9700000,9700000
3601,665.122,10.27,10.13,10.36,710000,710000
3982,665.2157,11.13,10.95,11.36,270000,270000
5194,665.9875,14.45,14.36,14.76,2000000,2000000
4346,667.0656,11.9,11.81,12.04,210000,210000
5112,668.9784,14.39,14.25,14.53,1200000,1200000
4295,669.9705,11.79,11.61,11.87,240000,240000
5443,670.8386,14.9,14.87,15.22,110000,110000
4370,671.0742,11.96,11.79,12.13,280000,280000
2972,671.3269,8.93,8.84,9.04,370000,370000
5288,672.9712,14.56,14.11,15.22,13000000,13000000
5113,673.9745,14.39,14.16,14.84,2000000,2000000
4150,674.1541,11.53,11.41,11.64,330000,330000
4510,674.7131,12.3,12.19,12.39,110000,110000
5155,676.965,14.42,14.25,14.67,1500000,1500000
4379,677.0914,11.98,11.87,12.1,260000,260000
5321,680.9582,14.59,14.16,14.84,3700000,3700000
3647,681.2017,10.38,10.24,10.44,220000,220000
5114,684.952,14.39,14.33,14.76,1400000,1400000
409,685.5299,1.7,1.67,1.87,150000,150000
4274,685.9479,11.76,11.64,11.84,220000,220000
328,686.4776,1.62,1.56,1.79,200000,200000
410,687.5454,1.7,1.62,1.93,330000,330000
329,688.4931,1.62,1.53,2.07,900000,900000
5322,688.9453,14.59,14.22,15.25,7700000,7700000
5260,689.9485,14.53,14.39,14.82,1400000,1400000
5289,690.9432,14.56,14.48,14.79,890000,890000
5261,692.939,14.53,14.42,14.73,1500000,1500000
5375,696.9325,14.65,14.11,15.1,1900000,1900000
4620,696.9589,12.59,12.5,12.73,370000,370000
5156,696.9898,14.42,14.22,14.73,3100000,3100000
127,697.3923,1.5,1.42,1.99,2600000,2600000
177,698.3958,1.53,1.42,1.96,980000,980000
5115,701.0237,14.39,14.28,14.62,2800000,2800000
1827,704.0083,6.11,6.05,6.31,89000,89000
5323,704.9194,14.59,14.16,15.3,3900000,3900000
5359,705.9225,14.62,14.56,14.79,570000,570000
5116,705.986,14.39,14.28,14.56,1400000,1400000
4162,706.9893,11.56,11.44,11.67,420000,420000
4390,707.2262,12.01,11.98,12.19,100000,100000
4438,709.1132,12.21,12.16,12.41,490000,490000
4357,709.1229,11.93,11.79,12.07,250000,250000
5376,712.9065,14.65,14.45,15.22,1100000,1100000
5217,712.9637,14.48,14.11,14.93,2400000,2400000
5157,713.97260000000006,14.42,14.36,14.59,1600000,1600000
330,714.5086,1.62,1.5,2.1,1100000,1100000
1005,714.5089,2.7,2.56,2.78,410000,410000
5158,715.0393,14.42,14.22,14.76,19000000,19000000
5159,716.0425,14.42,14.3,14.73,3000000,3000000
1006,716.5243,2.7,2.53,2.76,620000,620000
331,716.5245,1.62,1.47,2.07,1700000,1700000
5160,716.9975,14.42,14.33,14.73,1700000,1700000
332,717.5276,1.62,1.5,1.9,740000,740000
5161,717.9665,14.42,14.28,14.53,2000000,2000000
4621,718.9532,12.59,12.53,12.73,160000,160000
4652,719.9858,12.61,12.53,12.73,86000,86000
213,720.4981,1.56,1.5,1.82,600000,600000
5403,720.8936,14.73,14.5,15.25,1000000,1000000
333,721.502,1.62,1.53,1.82,280000,280000
1007,722.5138,2.7,2.5,2.78,670000,670000
214,722.5139,1.56,1.47,2.04,1100000,1100000
276,723.5172,1.59,1.47,1.93,660000,660000
4483,723.8937,12.27,12.19,12.39,130000,130000
5117,724.9847,14.39,14.28,14.53,1300000,1300000
5162,725.9535,14.42,14.28,14.73,1300000,1300000
5383,728.8806,14.67,14.53,15.22,720000,720000
5290,728.9378,14.56,14.22,14.93,2100000,2100000
1106,729.0876,2.81,2.76,3.21,13000000,13000000
1107,730.091,2.81,2.76,3.13,5600000,5600000
5163,731.0132,14.42,14.25,14.82,13000000,13000000
1108,731.0943,2.81,2.76,2.95,1100000,1100000
5195,732.0168,14.45,14.33,14.65,2600000,2600000
411,733.551,1.7,1.64,2.07,580000,580000
5118,733.9404,14.39,14.36,14.7,1100000,1100000
438,734.5547,1.73,1.67,1.9,320000,320000
1843,735.7927,6.16,6.11,6.31,62000,62000
378,736.4934,1.64,1.53,1.9,510000,510000
1008,736.5141,2.7,2.56,2.78,410000,410000
334,736.5142,1.62,1.5,2.1,1300000,1300000
412,737.5179,1.7,1.53,1.9,470000,470000
961,738.5086,2.67,2.07,2.7,260000,260000
277,738.5087,1.59,1.53,2.07,650000,650000
5119,739.0005,14.39,14.13,14.79,7900000,7900000
795,740.5244,2.44,2.21,2.5,73000,73000
335,740.5249,1.62,1.53,1.99,370000,370000
5164,740.9586,14.42,14.3,14.62,1200000,1200000
1833,741.8098,6.14,6.08,6.31,62000,62000
5324,741.9277,14.59,14.5,14.73,710000,710000
4309,742.069,11.84,11.73,11.93,230000,230000
336,742.54,1.62,1.47,2.13,1300000,1300000
215,743.5435,1.56,1.47,1.9,480000,480000
4609,744.085,12.56,12.39,12.76,1400000,1400000
278,744.5559,1.59,1.47,1.93,700000,700000
5360,744.9119,14.62,14.53,15.16,740000,740000
1109,745.0617,2.81,2.76,2.95,480000,480000
4603,745.0886,12.53,12.41,12.67,330000,330000
4439,745.8886,12.21,12.19,12.41,130000,130000
279,746.5141,1.59,1.47,2.13,1300000,1300000
5196,746.9872,14.45,14.33,14.79,6400000,6400000
1214,747.0986,3.01,2.84,3.18,440000,440000
337,747.5179,1.62,1.39,2.16,660000,660000
439,747.5666,1.73,1.64,1.93,320000,320000
5325,747.9903,14.59,14.39,14.67,1200000,1200000
1188,748.1017,2.95,2.87,3.13,170000,170000
280,748.53,1.59,1.47,2.01,930000,930000
216,749.498,1.56,1.47,1.84,780000,780000
281,749.5327,1.59,1.47,1.9,490000,490000
282,750.5299,1.59,1.5,1.87,640000,640000
650,750.5304,1.96,1.93,2.13,47000,47000
1110,751.0697,2.81,2.76,3.13,590000,590000
395,751.5336,1.67,1.56,1.87,290000,290000
4381,753.0741,11.98,11.84,12.16,150000,150000
5197,754.9744,14.45,14.19,14.84,7800000,7800000
5249,755.9776,14.5,14.28,14.73,1600000,1600000
5262,756.9326,14.53,14.42,14.65,850000,850000
413,759.5665,1.7,1.56,2.21,1400000,1400000
414,760.5701,1.7,1.59,1.9,620000,620000
804,760.5701,2.5,2.24,2.61,97000,97000
415,761.5824,1.7,1.59,2.16,2400000,2400000
1009,761.5825,2.7,2.16,2.78,660000,660000
283,762.5092,1.59,1.45,2.07,700000,700000
338,762.5299,1.62,1.47,2.1,3900000,3900000
962,762.53,2.67,2.1,2.98,1300000,1300000
1215,762.5301,3.01,2.98,3.3,110000,110000
416,762.5858,1.7,1.62,2.13,1200000,1200000
5198,762.9614,14.45,14.19,14.79,2800000,2800000
3983,763.1929,11.13,11.04,11.27,160000,160000
339,763.5333,1.62,1.5,2.13,1900000,1900000
1010,764.5241,2.7,2.56,2.76,440000,440000
284,764.5244,1.59,1.47,2.04,970000,970000
285,764.5463,1.59,1.47,2.07,2000000,2000000
1111,765.1588,2.81,2.76,3.1,5300000,5300000
340,765.5277,1.62,1.53,1.99,460000,460000
286,765.5492,1.59,1.5,1.9,910000,910000
3812,766.1091,10.73,10.61,10.87,450000,450000
1112,766.1622,2.81,2.76,2.95,2200000,2200000
925,766.5167,2.64,2.33,2.7,220000,220000
217,766.5399,1.56,1.47,1.99,350000,350000
5120,766.9552,14.39,14.3,14.59,1700000,1700000
926,767.5201,2.64,2.41,2.7,140000,140000
341,770.5714,1.62,1.5,1.87,320000,320000
5291,770.9484,14.56,14.25,14.99,5400000,5400000
287,771.5302,1.59,1.5,1.87,310000,310000
5326,771.9519,14.59,14.39,14.65,1200000,1200000
288,772.531,1.59,1.5,1.9,380000,380000
5327,772.9466,14.59,14.39,14.65,710000,710000
71,773.5338,1.45,1.36,1.67,430000,430000
342,773.5461,1.62,1.47,2.07,1900000,1900000
72,773.5883,1.45,1.39,1.59,870000,870000
343,774.549,1.62,1.47,2.1,790000,790000
344,774.5661,1.62,1.47,1.99,470000,470000
73,774.5918,1.45,1.39,1.59,490000,490000
345,776.5456,1.62,1.47,2.1,2000000,2000000
963,776.5457,2.67,2.1,2.76,720000,720000
289,776.582,1.59,1.47,1.96,1800000,1800000
1011,776.5821,2.7,1.96,2.76,790000,790000
290,777.5493,1.59,1.47,2.1,890000,890000
346,777.5855,1.62,1.47,2.04,800000,800000
379,778.5621,1.64,1.5,2.07,730000,730000
5218,778.9356,14.48,14.11,14.84,1600000,1600000
5165,778.993,14.42,14.22,14.59,1200000,1200000
291,779.5647,1.59,1.53,1.9,390000,390000
5328,782.929,14.59,14.42,14.65,1100000,1100000
5361,786.9224,14.62,14.3,14.87,2200000,2200000
4440,788.2527,12.21,12.1,12.47,130000,130000
347,788.5245,1.62,1.47,2.04,490000,490000
292,788.5456,1.59,1.47,2.07,3700000,3700000
964,788.5457,2.67,2.53,3.56,1200000,1200000
1844,788.9859,6.16,6.08,6.28,83000,83000
348,789.549,1.62,1.47,2.04,1700000,1700000
349,790.5613,1.62,1.47,2.07,17000000,17000000
965,790.5613,2.67,2.07,2.98,6100000,6100000
380,790.5959,1.64,1.59,1.87,210000,210000
293,791.5646,1.59,1.45,2.04,7600000,7600000
966,791.5647,2.67,2.04,3.27,2900000,2900000
457,792.5414,1.76,1.56,1.99,540000,540000
350,792.5668,1.62,1.47,2.01,2200000,2200000
906,794.5482,2.61,2.3,2.7,290000,290000
5250,794.9098,14.5,14.39,15.1,1200000,1200000
5219,794.9668,14.48,14.16,14.82,1600000,1600000
5263,795.9755,14.53,14.39,14.59,700000,700000
5166,797.0423,14.42,14.28,14.7,4400000,4400000
351,799.5614,1.62,1.47,2.1,1200000,1200000
218,800.5648,1.56,1.53,1.99,600000,600000
352,801.5773,1.62,1.47,1.99,1200000,1200000
3576,801.8333,10.21,10.13,10.38,660000,660000
3575,802.3348,10.19,10.1,10.33,460000,460000
219,802.5617,1.56,1.47,2.07,950000,950000
396,802.5805,1.67,1.47,2.04,480000,480000
220,802.5966,1.56,1.47,2.07,900000,900000
5362,802.8966,14.62,14.48,14.79,860000,860000
353,803.5651,1.62,1.53,1.99,540000,540000
294,803.6009,1.59,1.47,1.93,390000,390000
354,804.577,1.62,1.45,1.99,2700000,2700000
1121,804.577,2.7,2.53,2.76,970000,970000
221,804.6132,1.56,1.47,1.93,810000,810000
222,805.5804,1.56,1.47,2.07,1300000,1300000
355,805.6166,1.62,1.53,2.04,410000,410000
417,806.5826,1.7,1.62,1.87,270000,270000
5220,807.9563,14.48,14.33,14.65,710000,710000
5363,810.8839,14.62,14.59,14.82,640000,640000
5264,810.9408,14.53,14.25,14.87,1400000,1400000
418,812.5449,1.7,1.47,1.87,310000,310000
5199,813.0163,14.45,14.28,14.7,4200000,4200000
5221,814.0194,14.48,14.36,14.59,1100000,1100000
223,814.5613,1.56,1.47,2.04,1200000,1200000
224,815.5646,1.56,1.5,2.07,580000,580000
5292,815.9434,14.56,14.36,14.65,650000,650000
295,816.5768,1.59,1.45,2.04,10000000,10000000
967,816.577,2.67,2.04,3.81,3800000,3800000
3922,817.1114,11.01,10.87,11.1,470000,470000
296,817.5802,1.59,1.45,2.07,4800000,4800000
968,817.5803,2.67,2.07,3.18,1800000,1800000
928,818.5574,2.64,2.04,2.7,390000,390000
297,818.593,1.59,1.45,2.04,10000000,10000000
969,818.593,2.67,2.04,3.18,4300000,4300000
65,819.5187,1.42,1.33,1.76,870000,870000
225,819.596,1.56,1.45,2.07,5200000,5200000
1013,819.5961,2.7,2.07,3.01,2200000,2200000
929,820.5726,2.64,2.5,2.7,450000,450000
356,820.5988,1.62,1.45,2.07,1400000,1400000
5167,821.0034,14.42,14.25,14.73,4800000,4800000
